1.961161351381879303e-01,6.257269193773325189e-02,-9.814357388277072936e-03,-4.091471815340756712e-02,-1.017868699916920361e-01,-2.220832605905366519e-02,6.074869096980643757e-02,-1.011278325040592813e-01,2.525001156157062887e-01,-3.799457540571182790e-01,-1.940283968797505143e-01,4.278258722327170638e-01,-3.594384778179768869e-01,-2.069254694843698228e-01,2.132519201211137416e-02,-2.584769989064859552e-01,-8.392407896966325165e-02,2.271577090590714831e-01,-5.165938433091354920e-02,-3.508358517749337047e-01,9.340505523610363736e-02,1.602842023432397012e-01,-4.472696046590396435e-02,-1.652797733719665318e-01,-9.966509696634506810e-02,7.028843853731236990e-02
1.961161351381788265e-01,-2.844905905827956744e-02,2.191115370367609227e-02,2.185709247047050441e-03,5.615448222967805991e-03,-3.265555435204473694e-02,3.213231355916412735e-02,-1.124106793542153405e-02,-1.585670026735768595e-02,1.055459902640758230e-01,6.927728880823035007e-02,-2.727501799046824216e-01,2.151542587702901244e-01,1.460560856990228418e-01,-3.494571698928077286e-01,6.651546378022493711e-02,-4.536366323945929535e-01,1.837314739542282860e-01,1.657864025472359226e-01,-3.586012137698101898e-01,-3.312133742310650053e-01,1.187569075548149389e-01,-6.392999983100923489e-02,-3.370112814902441745e-01,-1.459262408430686553e-01,1.218552065865775580e-01
1.961161351381875972e-01,2.362168993909911224e-02,-7.527601517021346826e-03,-2.824494411079010031e-02,1.131983323736226663e-03,3.501583272406922492e-03,-3.187187623515096158e-02,-2.827452723307637139e-03,-1.613332110686209464e-02,-4.819896009247275070e-02,1.004619167507928360e-02,4.804657965224634619e-02,-1.661789845044814307e-01,-4.996814190884402498e-03,2.972619828097680106e-01,5.999426799370159713e-02,1.297663778137146950e-01,-3.385947180798554723e-01,4.774466223114234853e-02,3.607693119390293912e-01,-3.256582758857010651e-01,-9.608608130935766822e-02,-1.454109540981247950e-01,-5.996896595954612774e-01,-2.176951460028152541e-01,1.646895083264567905e-01
1.961161351381750517e-01,-1.017143398637937804e-02,-1.786539510905725547e-02,-1.078305067973927417e-02,1.643067785611072862e-02,-1.052975325862024955e-02,6.462932755042301476e-03,7.575774552430214470e-02,6.070913275655051566e-03,6.847345268458333856e-02,-4.796599572821588775e-02,1.947494450209650424e-02,1.621288425615433348e-01,-2.202517255595934642e-01,-4.649626896152047051e-01,-2.046715575359142059e-01,-2.160676703425085110e-02,1.865097302310591565e-01,-3.673205018979179837e-01,3.538761312673125436e-01,2.644227135157471986e-01,-3.985608681475841242e-01,1.431381746954852874e-01,-1.984743930422399050e-01,-1.125147640739314614e-01,1.335633372826918741e-01
1.961161351381903173e-01,-4.079863698891220136e-02,6.295705934676462667e-02,3.650831751704290695e-02,-3.250593332937207897e-02,-2.584292962913487327e-02,1.137534834347583429e-01,-3.008751848638618887e-01,-4.581822099287807815e-02,1.491238058984632221e-02,3.709071031156849219e-02,6.719974617144720830e-02,9.880669322382185094e-02,3.861147514751374077e-01,4.678702325078177848e-01,6.742095809886472502e-02,-3.217811928206144034e-01,3.081104981201220339e-01,1.619258702018033791e-01,1.428930882014301518e-01,3.653867128580002843e-01,-2.406854806626100018e-01,1.143338912178771538e-01,-2.146784841532289878e-02,-5.993029710417369094e-02,7.213324499827689085e-02
1.961161351381983664e-01,1.876926684964604422e-02,7.253089216159780417e-02,1.274556461739989599e-01,-3.362136641128662951e-02,1.740761870804816425e-01,-3.034760956349268068e-02,2.539493858664041981e-01,-1.365949135604799802e-01,-4.153288564252075599e-01,2.736075729723779215e-01,-3.067965760608259984e-01,-4.156996869920269178e-01,1.431110699112898843e-03,-6.736144801957349992e-02,8.963128082723106904e-02,-1.538598015263793473e-01,-2.187705945277975128e-01,8.010233313455367155e-02,-1.342516132115086636e-01,7.953367932637332716e-02,-3.192349417380124232e-01,2.635712223319176539e-01,1.401746776306141418e-01,1.086494318496300515e-02,6.219821384582613355e-02
1.961161351381757179e-01,2.270676464199539446e-01,-7.950577130523479863e-02,-2.805264002354139752e-01,1.057207547495074701e-01,-1.545099025965640527e-01,-3.170478326330666841e-01,4.342387834570479166e-01,5.087562528719336008e-01,2.170603471546711238e-01,-1.340971294313090534e-01,4.082365267498754002e-02,1.050904206367429400e-01,-9.212173878609349054e-03,1.306045172579273217e-01,4.953291430815726093e-02,-5.166439370198949721e-02,-7.972177637905432379e-02,2.630657194884513106e-01,-7.974120081617436240e-02,6.333049689254244274e-02,-1.668579425195264032e-01,1.356456442705909760e-01,9.089967855266301022e-02,-6.172064646015940070e-03,3.811987204812927743e-02
1.961161351381708329e-01,2.221377640940206191e-02,-1.190307420227912014e-02,-8.620295975698799573e-02,1.275144793666755684e-02,-2.621482229906413330e-01,7.411239539220410011e-02,-5.770558704808856909e-01,-1.001704338062829880e-01,2.949931331903938858e-01,-2.548891234115226445e-01,-4.079560623249756102e-02,-1.792241182469751781e-01,-2.139885421713182134e-01,-1.091595232437838903e-01,3.180578510073750476e-02,3.257397876004879123e-02,-3.062044520632101197e-01,1.144738501284976590e-01,-1.737166986372178368e-01,-1.099311899362455242e-01,-2.385639636517016826e-01,2.334567027351668878e-01,1.637106005060488534e-01,3.502408823614375222e-02,4.407793885121968902e-02
1.961161351381759399e-01,-6.463351296906961752e-01,-2.690837561964408708e-01,2.033494963067801475e-01,-2.317813374515015068e-01,3.263906005823061229e-01,9.046282000204972085e-02,1.067040888191120446e-01,9.143574422413081049e-02,1.596853523631797112e-02,-1.747318998997274275e-01,1.413285817387561205e-01,2.301474163573683229e-01,-4.411122750908492984e-02,5.076200802487315644e-04,-1.346732041608500463e-01,4.935223741440802891e-02,-1.700293023974351336e-01,2.591909367542111764e-01,-2.002790501606228901e-02,-4.735170341136570038e-02,-3.583116351510604036e-02,8.214243721284665567e-02,9.143003745958400152e-02,-6.038643304563606762e-03,2.103100039088910689e-02
1.961161351381970341e-01,5.356121315127171378e-01,1.382614651286805107e-01,4.607658886833171374e-01,1.573148934191891668e-01,8.858361408668713466e-02,3.144672461694403287e-01,9.907277803715124065e-02,-1.150700579555017644e-01,-3.972202171910060864e-02,-2.677244229838064704e-02,2.662258636058897343e-01,3.057294344439434042e-01,1.332838396499457997e-02,-3.413123303167463207e-02,-1.657407348392666013e-01,7.907422174085212974e-02,-1.185344868622004444e-01,1.906708501053530624e-01,8.771454520808380506e-03,-1.279751382057456033e-01,1.121072073614909348e-02,8.693132168930786663e-02,1.105346158268328827e-01,-2.995231644876250598e-03,1.479404501153602780e-02
1.961161351381868201e-01,-1.063214549589639457e-01,1.724331242806171338e-01,-5.840802483127688349e-01,2.363570169881271388e-01,1.688414897903329215e-01,-1.359935334193680956e-01,-1.270088462850599287e-01,-1.890506750015953918e-01,-1.667180133129761987e-01,3.359459587837290151e-01,2.850010292802812595e-01,1.835974500308298341e-01,1.238496607655617809e-01,-7.340728739562918381e-02,-2.436196230612033553e-01,4.998547479855042219e-02,-6.094970140842885520e-02,3.160882900451744693e-02,3.677680987021905018e-02,-1.878469576006258079e-01,5.752084892316927656e-02,1.195538024145177403e-01,1.649003853276884701e-01,5.797678433582864610e-03,1.638350786007303217e-02
1.961161351381766060e-01,-3.526913250366655456e-02,-1.183404898029650765e-01,1.729642297603806167e-01,-4.429099005252907784e-01,-5.741258345524549167e-01,-1.454861832173839908e-01,1.002251026336938161e-01,-3.930685282832899197e-02,-1.095592833596447865e-02,2.248656095862708315e-01,3.690076442779950672e-02,-2.948150681999774786e-02,1.901259961266903442e-01,4.560248356380581375e-02,-2.304840811042983550e-01,3.330596836490314072e-02,8.512762020400799212e-02,-1.688539287989021809e-01,1.331439949845590054e-01,-2.807935422052542651e-01,1.240297957322528261e-01,1.707654267479358223e-01,1.877043933013812782e-01,1.602806676426153654e-02,9.361231221425958537e-03
1.961161351381837115e-01,1.977419804795129896e-02,2.171710316794836504e-02,-1.423042781898581355e-02,2.080933534491023473e-01,3.119428745870613806e-01,1.012917227131844844e-01,-1.852168183757014336e-03,1.806691559360390498e-01,5.357104067444893453e-02,-3.804968446506826196e-01,-3.179453302269810155e-01,-1.917784832140875806e-01,2.789444325288080173e-01,1.224104908594761398e-01,-1.245729449000450295e-01,1.158831625454423975e-01,2.392688134955935908e-01,-3.303779025002451242e-01,9.945668117159842114e-02,-3.400347710765292963e-01,9.370625189719725134e-02,2.136437118277856040e-01,1.503458622748550244e-01,2.707371386169787897e-02,-4.896848944553333638e-03
1.961161351381877083e-01,-5.369115773404255221e-02,1.441093155997080766e-03,4.259562134636438874e-02,-2.170755691533018950e-02,6.516129893347555324e-02,1.518173933812065959e-02,4.191984243586216463e-02,-2.257173724925617270e-02,-3.240686039417559061e-03,1.466854239534851057e-01,2.385337942649583542e-01,1.670280233081750110e-01,-3.155277386211506885e-01,1.945201690736539091e-01,6.146131041993196931e-01,5.856002863977183281e-02,2.458866088777340586e-01,-3.257421410701664133e-01,-1.724705919033814316e-01,-2.808821086886442719e-01,-1.913360943368579425e-01,2.296338601813363578e-02,1.038033344936817315e-01,8.991070376367815697e-03,-3.904792054321060135e-02
1.961161351381841556e-01,1.785959184890478085e-03,3.323540550106238601e-03,-2.204437381654927777e-03,-6.059400087083115401e-04,2.494707736406982790e-04,-3.526889096659276894e-05,3.799120789362605242e-03,6.334371574317136482e-04,-4.417383214217903385e-03,4.668296750366809217e-03,-1.776388324068020955e-03,4.198942730605209790e-03,-1.174493141575570082e-02,2.564188371938898314e-03,-1.025487145929051234e-02,-4.805546136064847013e-02,-6.503735686491752405e-03,-1.944004034921130442e-02,3.114161274605300317e-02,2.367436064364494136e-02,2.459373189548197738e-02,-1.218429748744954133e-01,-1.964764310366996503e-01,9.295842504341120804e-01,1.968554853602941801e-01
1.961161351381835449e-01,3.425795895445344318e-03,1.483446365050160049e-03,-7.405265263141311977e-03,-1.907994137281153555e-03,-8.940713808936424228e-03,-1.253598723228402162e-03,-5.030465334804877856e-03,3.264306228087929859e-04,2.238045419303693034e-03,6.450111809709555173e-03,-3.319989303513916010e-03,-8.270550510369466951e-03,9.327492025699682561e-04,-1.725538571275772592e-02,-4.338936770719810376e-02,-7.609101911507613891e-02,-4.462007996819239430e-02,-3.903085254963909942e-03,1.659484848820025685e-02,2.606415603314628585e-02,-2.987732924492473088e-02,9.214967582063925133e-02,-2.543976785094297366e-01,1.086452826842163322e-01,-9.297283914484391065e-01
